Datetime,AAPL,GOOG,MSFT
2024-12-19 14:30:00+00:00,248.05999755859375,193.27999877929688,442.385009765625
2024-12-19 14:31:00+00:00,247.42999267578125,194.02999877929688,442.19000244140625
2024-12-19 14:32:00+00:00,247.42999267578125,193.63999938964844,442.1400146484375
2024-12-19 14:33:00+00:00,248.30999755859375,194.39999389648438,442.55999755859375
2024-12-19 14:34:00+00:00,247.82000732421875,194.0800018310547,441.989990234375
2024-12-19 14:35:00+00:00,248.41000366210938,194.39500427246094,441.5650939941406
2024-12-19 14:36:00+00:00,248.86000061035156,194.33999633789062,440.6400146484375
2024-12-19 14:37:00+00:00,248.1999969482422,193.49000549316406,440.4198913574219
2024-12-19 14:38:00+00:00,248.69400024414062,193.64500427246094,440.989990234375
2024-12-19 14:39:00+00:00,249.10000610351562,193.49000549316406,441.7099914550781
2024-12-19 14:40:00+00:00,248.80999755859375,192.88999938964844,441.3699951171875
2024-12-19 14:41:00+00:00,248.83999633789062,193.16000366210938,442.0
2024-12-19 14:42:00+00:00,248.72000122070312,192.96499633789062,442.5
2024-12-19 14:43:00+00:00,248.28750610351562,192.69000244140625,441.2080078125
2024-12-19 14:44:00+00:00,248.39999389648438,192.2899932861328,440.3550109863281
2024-12-19 14:45:00+00:00,248.60000610351562,191.97000122070312,440.1300048828125
2024-12-19 14:46:00+00:00,248.89999389648438,192.5399932861328,440.79998779296875
2024-12-19 14:47:00+00:00,248.82000732421875,192.97999572753906,441.25
2024-12-19 14:48:00+00:00,248.3300018310547,192.80999755859375,440.7699890136719
2024-12-19 14:49:00+00:00,248.3800048828125,192.85000610351562,440.7699890136719
2024-12-19 14:50:00+00:00,248.3249969482422,192.89999389648438,440.0950012207031
2024-12-19 14:51:00+00:00,248.1300048828125,192.77459716796875,439.6549987792969
2024-12-19 14:52:00+00:00,248.26499938964844,192.77999877929688,439.7099914550781
2024-12-19 14:53:00+00:00,248.1199951171875,192.86000061035156,439.8450012207031
2024-12-19 14:54:00+00:00,247.80999755859375,192.3197021484375,438.9150085449219
2024-12-19 14:55:00+00:00,248.08999633789062,192.6300048828125,439.0299987792969
2024-12-19 14:56:00+00:00,248.0850067138672,192.3000030517578,438.80499267578125
2024-12-19 14:57:00+00:00,248.2100067138672,192.77499389648438,439.4700012207031
2024-12-19 14:58:00+00:00,248.55990600585938,192.92999267578125,439.1199951171875
2024-12-19 14:59:00+00:00,248.69000244140625,192.86000061035156,439.5400085449219
2024-12-19 15:00:00+00:00,248.8800048828125,193.3800048828125,439.9750061035156
2024-12-19 15:01:00+00:00,248.9582061767578,192.88999938964844,438.4549865722656
2024-12-19 15:02:00+00:00,249.11000061035156,193.52000427246094,439.3999938964844
2024-12-19 15:03:00+00:00,249.13999938964844,193.06500244140625,439.7200012207031
2024-12-19 15:04:00+00:00,249.27999877929688,192.5,439.7749938964844
2024-12-19 15:05:00+00:00,249.25,192.42999267578125,439.7900085449219
2024-12-19 15:06:00+00:00,249.0500030517578,192.38999938964844,439.760009765625
2024-12-19 15:07:00+00:00,249.14999389648438,192.52999877929688,440.05499267578125
2024-12-19 15:08:00+00:00,249.5399932861328,192.47999572753906,440.0899963378906
2024-12-19 15:09:00+00:00,249.56500244140625,192.33349609375,440.0220031738281
2024-12-19 15:10:00+00:00,249.75,192.32000732421875,440.5303955078125
2024-12-19 15:11:00+00:00,250.02999877929688,192.40249633789062,441.0299987792969
2024-12-19 15:12:00+00:00,250.17999267578125,192.17999267578125,441.18011474609375
2024-12-19 15:13:00+00:00,250.56500244140625,192.6999969482422,441.7349853515625
2024-12-19 15:14:00+00:00,250.75100708007812,192.75,441.79998779296875
2024-12-19 15:15:00+00:00,250.56350708007812,192.45309448242188,441.7900085449219
2024-12-19 15:16:00+00:00,250.83999633789062,192.3800048828125,441.82000732421875
2024-12-19 15:17:00+00:00,250.74000549316406,192.32000732421875,441.95001220703125
2024-12-19 15:18:00+00:00,250.5919952392578,191.98500061035156,441.5899963378906
2024-12-19 15:19:00+00:00,250.83999633789062,191.86000061035156,441.5450134277344
2024-12-19 15:20:00+00:00,250.6125946044922,191.81509399414062,441.3349914550781
