Datetime,AAPL,GOOG,MSFT
2025-02-28 14:30:00+00:00,236.1699981689453,169.8300018310547,391.19000244140625
2025-02-28 14:31:00+00:00,235.78399658203125,169.4250030517578,390.9800109863281
2025-02-28 14:32:00+00:00,235.39500427246094,169.2050018310547,388.510009765625
2025-02-28 14:33:00+00:00,235.3350067138672,168.97000122070312,388.1199951171875
2025-02-28 14:34:00+00:00,235.5749969482422,168.91000366210938,387.0299987792969
2025-02-28 14:35:00+00:00,235.89280700683594,169.42999267578125,387.8505859375
2025-02-28 14:36:00+00:00,235.86000061035156,170.05039978027344,388.8450012207031
2025-02-28 14:37:00+00:00,235.80999755859375,170.22000122070312,388.5199890136719
2025-02-28 14:38:00+00:00,236.25,169.9600067138672,388.09100341796875
2025-02-28 14:39:00+00:00,236.32000732421875,170.25,389.5849914550781
2025-02-28 14:40:00+00:00,236.16000366210938,170.57000732421875,389.4549865722656
2025-02-28 14:41:00+00:00,236.02499389648438,170.75,389.3349914550781
2025-02-28 14:42:00+00:00,236.13999938964844,171.14999389648438,390.5400085449219
2025-02-28 14:43:00+00:00,237.06500244140625,171.59500122070312,391.24139404296875
2025-02-28 14:44:00+00:00,236.5991973876953,171.14999389648438,391.1000061035156
2025-02-28 14:45:00+00:00,236.39999389648438,170.55999755859375,390.489990234375
2025-02-28 14:46:00+00:00,236.6199951171875,170.8000030517578,390.489990234375
2025-02-28 14:47:00+00:00,237.03500366210938,170.625,390.3550109863281
2025-02-28 14:48:00+00:00,237.07000732421875,170.7725067138672,391.1700134277344
2025-02-28 14:49:00+00:00,237.0399932861328,170.51840209960938,390.5350036621094
2025-02-28 14:50:00+00:00,236.85499572753906,170.41000366210938,390.1651916503906
2025-02-28 14:51:00+00:00,237.0050048828125,170.55999755859375,390.6600036621094
2025-02-28 14:52:00+00:00,236.8000946044922,170.273193359375,390.3052978515625
2025-02-28 14:53:00+00:00,236.68580627441406,170.5,389.8450012207031
2025-02-28 14:54:00+00:00,236.47000122070312,170.19500732421875,389.9150085449219
2025-02-28 14:55:00+00:00,236.25,169.97000122070312,389.260009765625
2025-02-28 14:56:00+00:00,236.3699951171875,170.08999633789062,389.07000732421875
2025-02-28 14:57:00+00:00,236.63999938964844,170.0500030517578,389.5249938964844
2025-02-28 14:58:00+00:00,236.6699981689453,170.20199584960938,390.0299987792969
2025-02-28 14:59:00+00:00,236.74000549316406,170.47000122070312,390.427490234375
2025-02-28 15:00:00+00:00,237.2899932861328,170.49830627441406,390.5799865722656
2025-02-28 15:01:00+00:00,237.05499267578125,170.57000732421875,390.760009765625
2025-02-28 15:02:00+00:00,237.3000030517578,170.41000366210938,391.0
2025-02-28 15:03:00+00:00,236.57000732421875,169.86500549316406,389.9100036621094
2025-02-28 15:04:00+00:00,236.58999633789062,170.24490356445312,390.239990234375
2025-02-28 15:05:00+00:00,236.13999938964844,169.8350067138672,389.7900085449219
2025-02-28 15:06:00+00:00,236.25,170.13999938964844,389.9700012207031
2025-02-28 15:07:00+00:00,236.3800048828125,170.17999267578125,390.45001220703125
2025-02-28 15:08:00+00:00,236.54190063476562,170.13999938964844,390.3800048828125
2025-02-28 15:09:00+00:00,236.82000732421875,170.11000061035156,390.3900146484375
2025-02-28 15:10:00+00:00,237.25999450683594,170.30999755859375,391.0458068847656
2025-02-28 15:11:00+00:00,236.7899932861328,170.125,390.6182861328125
2025-02-28 15:12:00+00:00,236.8538055419922,170.11000061035156,390.57501220703125
2025-02-28 15:13:00+00:00,236.8699951171875,170.3302001953125,391.05999755859375
2025-02-28 15:14:00+00:00,236.6199951171875,170.27999877929688,390.82501220703125
2025-02-28 15:15:00+00:00,236.39999389648438,170.1199951171875,390.5299987792969
2025-02-28 15:16:00+00:00,236.00999450683594,170.24549865722656,390.6700134277344
2025-02-28 15:17:00+00:00,236.0050048828125,170.3000030517578,390.8900146484375
2025-02-28 15:18:00+00:00,236.0426025390625,170.1999969482422,390.75
2025-02-28 15:19:00+00:00,235.77499389648438,170.0699005126953,390.5150146484375
2025-02-28 15:20:00+00:00,235.79660034179688,170.02000427246094,390.1283874511719
2025-02-28 15:21:00+00:00,236.07000732421875,170.1699981689453,390.30999755859375
2025-02-28 15:22:00+00:00,236.23500061035156,170.4199981689453,390.68499755859375
2025-02-28 15:23:00+00:00,236.64999389648438,170.5991973876953,391.0899963378906
2025-02-28 15:24:00+00:00,237.02999877929688,170.9499969482422,391.45001220703125
2025-02-28 15:25:00+00:00,237.13499450683594,170.88999938964844,391.6099853515625
2025-02-28 15:27:00+00:00,237.56500244140625,171.043701171875,391.7401123046875
2025-02-28 15:28:00+00:00,237.7100067138672,171.05499267578125,392.0299987792969
2025-02-28 15:29:00+00:00,237.59500122070312,171.22000122070312,391.760009765625
2025-02-28 15:30:00+00:00,237.5800018310547,171.02999877929688,391.7300109863281
2025-02-28 15:31:00+00:00,237.47000122070312,170.86810302734375,392.1449890136719
2025-02-28 15:32:00+00:00,237.16000366210938,170.84500122070312,392.3399963378906
2025-02-28 15:33:00+00:00,236.92999267578125,170.85459899902344,392.2250061035156
