Datetime,AAPL,GOOG,MSFT
2025-01-27 14:30:00+00:00,225.38949584960938,194.8699951171875,425.0450134277344
2025-01-27 14:31:00+00:00,225.68499755859375,195.47999572753906,425.0799865722656
2025-01-27 14:33:00+00:00,226.72999572753906,194.99099731445312,424.7449951171875
2025-01-27 14:34:00+00:00,226.47000122070312,195.4949951171875,424.6600036621094
2025-01-27 14:35:00+00:00,226.5050048828125,195.49000549316406,425.6499938964844
2025-01-27 14:36:00+00:00,226.47999572753906,195.42999267578125,426.57501220703125
2025-01-27 14:37:00+00:00,225.39999389648438,195.0,427.25
2025-01-27 14:38:00+00:00,225.80499267578125,195.64500427246094,428.32000732421875
2025-01-27 14:39:00+00:00,225.5399932861328,196.39999389648438,428.1109924316406
2025-01-27 14:40:00+00:00,226.49989318847656,195.86000061035156,428.5
2025-01-27 14:41:00+00:00,227.27000427246094,195.35000610351562,427.3399963378906
2025-01-27 14:42:00+00:00,226.92999267578125,195.27999877929688,427.8299865722656
2025-01-27 14:43:00+00:00,226.9199981689453,195.35000610351562,427.9200134277344
2025-01-27 14:44:00+00:00,226.7205047607422,195.0050048828125,427.4800109863281
2025-01-27 14:45:00+00:00,226.81500244140625,195.14999389648438,427.8599853515625
2025-01-27 14:46:00+00:00,227.36000061035156,195.19000244140625,428.32000732421875
2025-01-27 14:47:00+00:00,227.4499969482422,195.5500030517578,429.0798034667969
2025-01-27 14:48:00+00:00,227.5399932861328,195.66000366210938,429.29998779296875
2025-01-27 14:49:00+00:00,227.4149932861328,195.72999572753906,429.17999267578125
2025-01-27 14:50:00+00:00,227.51600646972656,195.47000122070312,428.2099914550781
2025-01-27 14:51:00+00:00,227.57000732421875,195.4499969482422,428.56048583984375
2025-01-27 14:52:00+00:00,227.25,195.72999572753906,429.1400146484375
2025-01-27 14:53:00+00:00,227.52999877929688,195.2100067138672,429.0350036621094
2025-01-27 14:54:00+00:00,227.4199981689453,195.49000549316406,428.3396911621094
2025-01-27 14:55:00+00:00,226.83999633789062,195.47999572753906,428.69000244140625
2025-01-27 14:56:00+00:00,226.18260192871094,195.75,429.1300048828125
2025-01-27 14:57:00+00:00,225.64999389648438,196.0128936767578,429.3599853515625
2025-01-27 14:58:00+00:00,225.85499572753906,196.25999450683594,429.5
2025-01-27 14:59:00+00:00,225.66000366210938,196.125,429.8299865722656
2025-01-27 15:00:00+00:00,225.27810668945312,196.00999450683594,429.1549987792969
2025-01-27 15:01:00+00:00,225.14999389648438,195.94000244140625,428.07501220703125
2025-01-27 15:02:00+00:00,225.52000427246094,195.80999755859375,428.1600036621094
2025-01-27 15:03:00+00:00,225.33999633789062,195.52999877929688,427.9750061035156
2025-01-27 15:04:00+00:00,225.30999755859375,195.7864990234375,426.94000244140625
2025-01-27 15:05:00+00:00,225.22999572753906,196.27000427246094,427.3262939453125
2025-01-27 15:06:00+00:00,225.17999267578125,196.2550048828125,427.2099914550781
2025-01-27 15:07:00+00:00,226.0,196.7899932861328,428.375
2025-01-27 15:08:00+00:00,225.64999389648438,196.25,428.4798889160156
2025-01-27 15:09:00+00:00,225.375,196.3000030517578,428.72601318359375
2025-01-27 15:10:00+00:00,225.5,196.50999450683594,428.92999267578125
2025-01-27 15:11:00+00:00,225.25,196.75,429.0
2025-01-27 15:12:00+00:00,224.94500732421875,196.91000366210938,428.6600036621094
2025-01-27 15:13:00+00:00,225.03900146484375,196.59230041503906,428.8399963378906
2025-01-27 15:14:00+00:00,225.19000244140625,196.5500030517578,429.3900146484375
2025-01-27 15:15:00+00:00,225.19000244140625,196.25999450683594,429.1600036621094
2025-01-27 15:16:00+00:00,225.35000610351562,196.05999755859375,429.4331970214844
2025-01-27 15:17:00+00:00,225.25999450683594,196.02999877929688,429.2301025390625
2025-01-27 15:18:00+00:00,225.34930419921875,196.02000427246094,429.81329345703125
2025-01-27 15:19:00+00:00,225.64999389648438,195.9199981689453,429.32501220703125
2025-01-27 15:20:00+00:00,225.82989501953125,195.89999389648438,429.60211181640625
2025-01-27 15:21:00+00:00,225.6425018310547,195.72999572753906,429.2149963378906
2025-01-27 15:22:00+00:00,225.9600067138672,195.6699981689453,429.7099914550781
2025-01-27 15:23:00+00:00,226.25,196.39999389648438,430.2099914550781
2025-01-27 15:24:00+00:00,226.19000244140625,196.24000549316406,430.68499755859375
2025-01-27 15:25:00+00:00,226.44000244140625,196.6699981689453,430.635009765625
2025-01-27 15:26:00+00:00,226.44000244140625,196.19000244140625,430.0325012207031
2025-01-27 15:27:00+00:00,226.8686981201172,196.44000244140625,430.30499267578125
2025-01-27 15:28:00+00:00,227.0850067138672,196.91000366210938,431.1000061035156
2025-01-27 15:29:00+00:00,227.29229736328125,197.2899932861328,431.1499938964844
2025-01-27 15:30:00+00:00,227.3300018310547,197.11000061035156,431.489990234375
2025-01-27 15:31:00+00:00,227.3350067138672,197.1649932861328,431.0450134277344
2025-01-27 15:32:00+00:00,227.75,197.6199951171875,431.5400085449219
2025-01-27 15:33:00+00:00,227.85000610351562,197.72000122070312,431.69000244140625
2025-01-27 15:34:00+00:00,228.0500030517578,197.9499969482422,431.9849853515625
2025-01-27 15:35:00+00:00,228.1699981689453,197.82000732421875,431.94000244140625
2025-01-27 15:36:00+00:00,228.25,197.9550018310547,432.0299987792969
2025-01-27 15:37:00+00:00,228.40499877929688,197.91000366210938,432.2099914550781
2025-01-27 15:38:00+00:00,228.2436981201172,198.05999755859375,432.44000244140625
2025-01-27 15:39:00+00:00,228.1699981689453,198.35000610351562,433.0299987792969
2025-01-27 15:40:00+00:00,228.4600067138672,198.47000122070312,433.4200134277344
2025-01-27 15:41:00+00:00,228.335205078125,198.6199951171875,433.3299865722656
2025-01-27 15:42:00+00:00,228.17999267578125,198.45570373535156,433.510009765625
2025-01-27 15:43:00+00:00,228.1199951171875,198.25,432.19000244140625
2025-01-27 15:44:00+00:00,227.8800048828125,198.38999938964844,432.5400085449219
2025-01-27 15:45:00+00:00,227.74049377441406,198.13999938964844,431.8500061035156
2025-01-27 15:46:00+00:00,227.4499969482422,197.77999877929688,431.614990234375
2025-01-27 15:47:00+00:00,227.3699951171875,197.55999755859375,431.0799865722656
2025-01-27 15:48:00+00:00,227.69000244140625,197.64010620117188,430.614990234375
2025-01-27 15:49:00+00:00,227.49000549316406,197.7136993408203,430.7900085449219
2025-01-27 15:50:00+00:00,227.3300018310547,197.85000610351562,431.0
2025-01-27 15:51:00+00:00,227.49000549316406,197.74000549316406,430.5
2025-01-27 15:52:00+00:00,227.55999755859375,197.86000061035156,430.8500061035156
2025-01-27 15:53:00+00:00,227.75,197.5800018310547,430.7349853515625
2025-01-27 15:54:00+00:00,228.08999633789062,198.07200622558594,431.17999267578125
2025-01-27 15:55:00+00:00,228.0,197.98989868164062,430.4549865722656
2025-01-27 15:56:00+00:00,227.88999938964844,197.90249633789062,429.69000244140625
2025-01-27 15:57:00+00:00,227.75,197.84500122070312,429.4599914550781
2025-01-27 15:58:00+00:00,227.92999267578125,198.02000427246094,429.7099914550781
2025-01-27 15:59:00+00:00,227.7899932861328,197.5800018310547,429.406005859375
2025-01-27 16:00:00+00:00,227.7238006591797,197.60189819335938,429.510009765625
2025-01-27 16:01:00+00:00,227.9600067138672,197.42999267578125,429.4031066894531
2025-01-27 16:02:00+00:00,228.125,197.41000366210938,429.1000061035156
2025-01-27 16:03:00+00:00,228.02999877929688,197.27000427246094,428.7900085449219
2025-01-27 16:04:00+00:00,228.14999389648438,197.21499633789062,429.2900085449219
